Time	Position	Symbol	Type	Volume	Price	S / L	T / P	Time	Price	Commission	Swap	Profit
2024.12.20 17:24:01	610292575	BTCUSD.s	buy	0.03	96719.88			2024.12.20 17:26:20	96918.46	0.00	0.00	5.96
2024.12.20 17:24:01	610292590	BTCUSD.s	buy	0.03	96710.32			2024.12.20 17:26:19	96918.46	0.00	0.00	6.24
2024.12.20 17:24:02	610292605	BTCUSD.s	buy	0.03	96708.65			2024.12.20 17:26:20	96917.82	0.00	0.00	6.28
2024.12.20 17:24:02	610292624	BTCUSD.s	buy	0.03	96691.58			2024.12.20 17:26:20	96914.08	0.00	0.00	6.68
2024.12.20 17:24:02	610292630	BTCUSD.s	buy	0.03	96686.97			2024.12.20 17:26:20	96914.08	0.00	0.00	6.81
2024.12.20 17:57:00	610402852	XAUUSD.s	sell	0.04	2630.03			2024.12.20 18:10:02	2627.81	0.00	0.00	8.88
2024.12.20 17:57:00	610402857	XAUUSD.s	sell	0.04	2630.03			2024.12.20 18:10:02	2627.81	0.00	0.00	8.88
2024.12.20 17:57:01	610402862	XAUUSD.s	sell	0.04	2630.03			2024.12.20 18:10:02	2627.81	0.00	0.00	8.88
2024.12.20 17:57:01	610402877	XAUUSD.s	sell	0.04	2630.04			2024.12.20 18:10:03	2627.81	0.00	0.00	8.92
2024.12.20 17:57:01	610402891	XAUUSD.s	sell	0.04	2630.04			2024.12.20 18:10:02	2627.81	0.00	0.00	8.92
2024.12.20 17:57:02	610402912	XAUUSD.s	sell	0.04	2630.03			2024.12.20 18:10:03	2627.81	0.00	0.00	8.88
2024.12.20 17:58:00	610404812	XAUUSD.s	sell	0.04	2629.72			2024.12.20 18:10:03	2627.81	0.00	0.00	7.64
2024.12.20 17:59:01	610406701	XAUUSD.s	sell	0.04	2631.13			2024.12.20 18:10:03	2627.78	0.00	0.00	13.40
2024.12.20 18:00:00	610408848	XAUUSD.s	sell	0.04	2631.07			2024.12.20 18:10:03	2627.78	0.00	0.00	13.16
2024.12.20 18:00:01	610408873	XAUUSD.s	sell	0.04	2631.05			2024.12.20 18:10:02	2627.78	0.00	0.00	13.08
2024.12.20 18:00:01	610408908	XAUUSD.s	sell	0.04	2631.03			2024.12.20 18:10:03	2627.78	0.00	0.00	13.00
2024.12.20 18:00:02	610408995	XAUUSD.s	sell	0.04	2630.98			2024.12.20 18:10:02	2627.78	0.00	0.00	12.80
2024.12.20 18:00:02	610409010	XAUUSD.s	sell	0.04	2631.04			2024.12.20 18:10:03	2627.78	0.00	0.00	13.04
2024.12.20 18:00:03	610409124	XAUUSD.s	sell	0.04	2631.08			2024.12.20 18:10:02	2627.78	0.00	0.00	13.20
2024.12.20 19:07:02	610532396	XAUUSD.s	sell	0.09	2626.03			2024.12.20 19:33:27	2624.19	0.00	0.00	16.56
2024.12.20 19:07:02	610532401	XAUUSD.s	sell	0.09	2625.99			2024.12.20 19:33:27	2624.19	0.00	0.00	16.20
2024.12.20 19:07:02	610532407	XAUUSD.s	sell	0.09	2625.97			2024.12.20 19:33:27	2624.19	0.00	0.00	16.02
2024.12.20 19:07:02	610532418	XAUUSD.s	sell	0.09	2625.95			2024.12.20 19:33:27	2624.19	0.00	0.00	15.84
2024.12.20 19:07:03	610532427	XAUUSD.s	sell	0.09	2625.95			2024.12.20 19:33:27	2624.19	0.00	0.00	15.84
2024.12.20 19:08:00	610533313	XAUUSD.s	sell	0.09	2626.21			2024.12.20 19:33:27	2624.19	0.00	0.00	18.18
2024.12.20 19:08:57	610535372	XAUUSD.s	sell	0.09	2626.82			2024.12.20 19:33:27	2624.19	0.00	0.00	23.67
2024.12.20 19:09:52	610536862	XAUUSD.s	sell	0.09	2627.26			2024.12.20 19:33:27	2624.19	0.00	0.00	27.63
2024.12.20 19:10:58	610538467	XAUUSD.s	sell	0.09	2626.42			2024.12.20 19:33:27	2624.19	0.00	0.00	20.07
2024.12.20 19:10:58	610538472	XAUUSD.s	sell	0.09	2626.43			2024.12.20 19:33:27	2624.19	0.00	0.00	20.16
2024.12.20 19:10:58	610538475	XAUUSD.s	sell	0.09	2626.43			2024.12.20 19:33:27	2624.19	0.00	0.00	20.16
2024.12.20 19:10:59	610538488	XAUUSD.s	sell	0.09	2626.43			2024.12.20 19:33:27	2624.19	0.00	0.00	20.16
2024.12.20 19:10:59	610538492	XAUUSD.s	sell	0.09	2626.46			2024.12.20 19:33:27	2624.19	0.00	0.00	20.43
2024.12.20 19:12:25	610539940	XAUUSD.s	sell	0.09	2626.99			2024.12.20 19:33:27	2624.19	0.00	0.00	25.20
2024.12.20 19:17:40	610544598	XAUUSD.s	sell	0.09	2626.78			2024.12.20 19:33:27	2624.19	0.00	0.00	23.31
2024.12.20 19:17:40	610544608	XAUUSD.s	sell	0.09	2626.90			2024.12.20 19:33:27	2624.19	0.00	0.00	24.39
2024.12.20 19:35:14	610565772	BTCUSD.s	sell	0.06	96972.00			2024.12.20 20:07:28	96884.59	0.00	0.00	5.24
2024.12.20 19:35:15	610565779	BTCUSD.s	sell	0.06	96968.76			2024.12.20 20:07:28	96884.59	0.00	0.00	5.05
2024.12.20 19:35:15	610565792	BTCUSD.s	sell	0.06	96976.51			2024.12.20 20:07:28	96884.59	0.00	0.00	5.52
2024.12.20 19:35:15	610565805	BTCUSD.s	sell	0.06	96979.21			2024.12.20 20:07:28	96884.59	0.00	0.00	5.68
2024.12.20 19:35:16	610565821	BTCUSD.s	sell	0.06	96978.78			2024.12.20 20:07:28	96884.59	0.00	0.00	5.65
2024.12.20 19:36:02	610566746	BTCUSD.s	sell	0.06	96982.23			2024.12.20 20:07:28	96884.59	0.00	0.00	5.86
2024.12.20 19:36:02	610566769	BTCUSD.s	sell	0.06	96973.99			2024.12.20 20:07:28	96884.59	0.00	0.00	5.36
2024.12.20 19:36:02	610566762	BTCUSD.s	sell	0.06	96970.84			2024.12.20 20:07:28	96884.59	0.00	0.00	5.18
2024.12.20 19:36:02	610566773	BTCUSD.s	sell	0.06	96971.31			2024.12.20 20:07:28	96884.59	0.00	0.00	5.20
2024.12.20 19:36:03	610566810	BTCUSD.s	sell	0.06	96996.86			2024.12.20 20:07:28	96885.53	0.00	0.00	6.68
2024.12.20 19:36:04	610566868	BTCUSD.s	sell	0.06	97015.33			2024.12.20 20:07:28	96885.53	0.00	0.00	7.79
2024.12.20 19:36:04	610566875	BTCUSD.s	sell	0.06	97040.39			2024.12.20 20:07:28	96885.53	0.00	0.00	9.29
2024.12.20 19:36:04	610566885	BTCUSD.s	sell	0.06	97036.54			2024.12.20 20:07:28	96885.53	0.00	0.00	9.06
2024.12.20 19:36:04	610566900	BTCUSD.s	sell	0.06	97032.47			2024.12.20 20:07:28	96885.53	0.00	0.00	8.82
2024.12.20 19:36:04	610566901	BTCUSD.s	sell	0.06	97032.47			2024.12.20 20:07:28	96885.53	0.00	0.00	8.82
2024.12.20 19:36:06	610566938	BTCUSD.s	sell	0.06	97029.57			2024.12.20 20:07:28	96885.53	0.00	0.00	8.64
2024.12.20 19:36:06	610566955	BTCUSD.s	sell	0.06	97029.57			2024.12.20 20:07:28	96885.53	0.00	0.00	8.64
2024.12.20 19:36:06	610566968	BTCUSD.s	sell	0.06	97030.19			2024.12.20 20:07:28	96885.53	0.00	0.00	8.68
2024.12.20 19:36:06	610566981	BTCUSD.s	sell	0.06	97025.77			2024.12.20 20:07:28	96885.53	0.00	0.00	8.41
2024.12.20 19:36:07	610566990	BTCUSD.s	sell	0.06	97018.19			2024.12.20 20:07:28	96885.53	0.00	0.00	7.96
2024.12.20 19:36:10	610567079	BTCUSD.s	sell	0.06	96985.82			2024.12.20 20:07:28	96885.53	0.00	0.00	6.02
2024.12.20 19:36:10	610567080	BTCUSD.s	sell	0.06	96993.19			2024.12.20 20:07:28	96885.53	0.00	0.00	6.46
2024.12.20 19:36:11	610567093	BTCUSD.s	sell	0.06	96993.19			2024.12.20 20:07:28	96885.53	0.00	0.00	6.46
2024.12.20 19:36:11	610567096	BTCUSD.s	sell	0.06	96993.19			2024.12.20 20:07:28	96885.53	0.00	0.00	6.46
2024.12.20 19:36:12	610567101	BTCUSD.s	sell	0.06	96992.19			2024.12.20 20:07:28	96885.53	0.00	0.00	6.40
2024.12.20 19:37:41	610569007	BTCUSD.s	sell	0.06	97199.57			2024.12.20 20:07:28	96885.53	0.00	0.00	18.84
2024.12.20 19:37:42	610569075	BTCUSD.s	sell	0.06	97200.07			2024.12.20 20:07:28	96885.53	0.00	0.00	18.87
2024.12.20 19:37:43	610569085	BTCUSD.s	sell	0.06	97200.44			2024.12.20 20:07:28	96885.53	0.00	0.00	18.89
2024.12.20 19:37:43	610569098	BTCUSD.s	sell	0.06	97200.44			2024.12.20 20:07:28	96885.53	0.00	0.00	18.89
2024.12.20 19:37:44	610569135	BTCUSD.s	sell	0.06	97200.44			2024.12.20 20:07:28	96885.53	0.00	0.00	18.89
2024.12.20 19:38:34	610570151	BTCUSD.s	sell	0.06	97194.68			2024.12.20 20:07:28	96885.53	0.00	0.00	18.55
2024.12.20 19:38:34	610570159	BTCUSD.s	sell	0.06	97195.19			2024.12.20 20:07:28	96885.53	0.00	0.00	18.58
2024.12.20 19:38:35	610570161	BTCUSD.s	sell	0.06	97201.75			2024.12.20 20:07:28	96885.53	0.00	0.00	18.97
2024.12.20 19:38:35	610570180	BTCUSD.s	sell	0.06	97196.97			2024.12.20 20:07:28	96885.53	0.00	0.00	18.69
2024.12.20 19:38:36	610570185	BTCUSD.s	sell	0.06	97190.81			2024.12.20 20:07:28	96885.53	0.00	0.00	18.32
2024.12.20 19:56:32	610590924	BTCUSD.s	sell	0.11	97321.19			2024.12.20 20:07:28	96885.53	0.00	0.00	47.92
2024.12.20 19:56:34	610590950	BTCUSD.s	sell	0.11	97321.87			2024.12.20 20:07:28	96885.53	0.00	0.00	48.00
2024.12.20 19:56:35	610590957	BTCUSD.s	sell	0.11	97323.74			2024.12.20 20:07:28	96885.53	0.00	0.00	48.20
2024.12.20 19:56:36	610590960	BTCUSD.s	sell	0.11	97316.71			2024.12.20 20:07:28	96885.53	0.00	0.00	47.43
2024.12.20 19:56:36	610590963	BTCUSD.s	sell	0.11	97320.55			2024.12.20 20:07:28	96885.53	0.00	0.00	47.85
2024.12.20 20:07:36	610601574	BTCUSD.s	sell	0.04	96843.18			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.50
2024.12.20 20:07:37	610601582	BTCUSD.s	sell	0.04	96838.19			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.70
2024.12.20 20:07:37	610601589	BTCUSD.s	sell	0.04	96833.24			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.90
2024.12.20 20:07:37	610601596	BTCUSD.s	sell	0.04	96837.57			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.73
2024.12.20 20:07:40	610601637	BTCUSD.s	sell	0.04	96844.94			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.43
2024.12.20 20:08:12	610601999	BTCUSD.s	sell	0.04	96894.79			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.44
2024.12.20 20:08:13	610602006	BTCUSD.s	sell	0.04	96892.94			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.51
2024.12.20 20:08:13	610602010	BTCUSD.s	sell	0.04	96887.25			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.74
2024.12.20 20:08:13	610602012	BTCUSD.s	sell	0.04	96896.46			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.37
2024.12.20 20:08:14	610602014	BTCUSD.s	sell	0.04	96893.21			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.50
2024.12.20 20:08:14	610602017	BTCUSD.s	sell	0.04	96899.07			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.27
2024.12.20 20:08:15	610602020	BTCUSD.s	sell	0.04	96901.02			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.19
2024.12.20 20:08:15	610602026	BTCUSD.s	sell	0.04	96918.11			2024.12.20 22:00:14	97055.78	0.00	0.00	-5.51
2024.12.20 20:08:15	610602028	BTCUSD.s	sell	0.04	96906.81			2024.12.20 22:00:14	97055.78	0.00	0.00	-5.96
2024.12.20 20:08:15	610602035	BTCUSD.s	sell	0.04	96908.74			2024.12.20 22:00:14	97055.78	0.00	0.00	-5.88
2024.12.20 20:08:29	610602295	BTCUSD.s	sell	0.04	96903.54			2024.12.20 22:00:14	97055.78	0.00	0.00	-6.09
2024.12.20 20:09:06	610602931	BTCUSD.s	sell	0.04	96940.51			2024.12.20 22:00:14	97055.78	0.00	0.00	-4.61
2024.12.20 20:09:46	610603409	BTCUSD.s	sell	0.04	96852.54			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.13
2024.12.20 20:09:49	610603426	BTCUSD.s	sell	0.04	96861.72			2024.12.20 22:00:14	97055.78	0.00	0.00	-7.76
2024.12.20 20:09:50	610603428	BTCUSD.s	sell	0.04	96861.72			2024.12.20 22:00:14	97055.78	0.00	0.00	-7.76
2024.12.20 20:09:50	610603429	BTCUSD.s	sell	0.04	96854.54			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.05
2024.12.20 20:09:50	610603430	BTCUSD.s	sell	0.04	96854.55			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.05
2024.12.20 20:09:50	610603432	BTCUSD.s	sell	0.04	96854.63			2024.12.20 22:00:14	97055.78	0.00	0.00	-8.05
2024.12.20 20:13:29	610606745	BTCUSD.s	buy	0.04	96953.23			2024.12.20 20:14:11	96801.78	0.00	0.00	-6.06
2024.12.20 20:13:29	610606744	BTCUSD.s	buy	0.04	96953.23			2024.12.20 20:14:11	96801.78	0.00	0.00	-6.06
2024.12.20 20:13:29	610606751	BTCUSD.s	buy	0.04	96950.26			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.94
2024.12.20 20:13:29	610606756	BTCUSD.s	buy	0.04	96950.51			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.95
2024.12.20 20:13:30	610606761	BTCUSD.s	buy	0.04	96950.51			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.95
2024.12.20 20:13:30	610606784	BTCUSD.s	buy	0.04	96950.43			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.95
2024.12.20 20:13:32	610606802	BTCUSD.s	buy	0.04	96951.68			2024.12.20 20:14:11	96801.78	0.00	0.00	-6.00
2024.12.20 20:13:32	610606807	BTCUSD.s	buy	0.04	96941.58			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.59
2024.12.20 20:13:32	610606811	BTCUSD.s	buy	0.04	96948.63			2024.12.20 20:14:11	96801.78	0.00	0.00	-5.87
2024.12.20 20:13:33	610606828	BTCUSD.s	buy	0.04	96948.82			2024.12.20 20:14:12	96799.90	0.00	0.00	-5.96
2024.12.20 20:13:47	610607006	BTCUSD.s	buy	0.04	96852.17			2024.12.20 20:14:12	96799.90	0.00	0.00	-2.09
2024.12.20 20:13:48	610607014	BTCUSD.s	buy	0.04	96855.92			2024.12.20 20:14:12	96799.90	0.00	0.00	-2.24
2024.12.20 20:13:48	610607015	BTCUSD.s	buy	0.04	96855.92			2024.12.20 20:14:12	96799.90	0.00	0.00	-2.24
2024.12.20 20:13:48	610607018	BTCUSD.s	buy	0.04	96855.92			2024.12.20 20:14:12	96799.90	0.00	0.00	-2.24
2024.12.20 20:13:48	610607019	BTCUSD.s	buy	0.04	96851.87			2024.12.20 20:14:12	96799.90	0.00	0.00	-2.08
2024.12.20 20:26:45	610619493	XAUUSD.s	buy	0.04	2625.97			2024.12.20 20:32:12	2624.36	0.00	0.00	-6.44
2024.12.20 20:26:45	610619496	XAUUSD.s	buy	0.04	2625.97			2024.12.20 20:32:12	2624.36	0.00	0.00	-6.44
2024.12.20 20:26:45	610619500	XAUUSD.s	buy	0.04	2625.96			2024.12.20 20:32:12	2624.36	0.00	0.00	-6.40
2024.12.20 20:26:45	610619505	XAUUSD.s	buy	0.04	2625.96			2024.12.20 20:32:12	2624.36	0.00	0.00	-6.40
2024.12.20 20:26:46	610619512	XAUUSD.s	buy	0.04	2625.96			2024.12.20 20:32:12	2624.36	0.00	0.00	-6.40
2024.12.20 20:29:59	610621719	XAUUSD.s	buy	0.04	2624.96			2024.12.20 20:32:12	2624.36	0.00	0.00	-2.40
2024.12.20 20:41:15	610631935	BTCUSD.s	sell	0.04	97104.79			2024.12.20 22:00:14	97055.78	0.00	0.00	1.96
2024.12.20 20:41:16	610631957	BTCUSD.s	sell	0.04	97104.79			2024.12.20 22:00:14	97055.78	0.00	0.00	1.96
2024.12.20 20:41:16	610631959	BTCUSD.s	sell	0.04	97104.79			2024.12.20 22:00:14	97055.78	0.00	0.00	1.96
2024.12.20 20:41:16	610631958	BTCUSD.s	sell	0.04	97104.79			2024.12.20 22:00:14	97055.78	0.00	0.00	1.96
2024.12.20 20:41:17	610631963	BTCUSD.s	sell	0.04	97104.79			2024.12.20 22:00:14	97055.78	0.00	0.00	1.96
2024.12.20 20:41:26	610632028	BTCUSD.s	sell	0.04	97079.39			2024.12.20 22:00:14	97055.78	0.00	0.00	0.94
