Time	Position	Symbol	Type	Volume	Price	S / L	T / P	Time	Price	Commission	Swap	Profit
2023.05.23 18:44:56	95091259	XAUUSD.s	sell	0.01	1966.94	1980.00		2023.05.23 20:44:22	1974.33	0.00	0.00	-7.39
2023.05.30 01:12:40	96527839	XAUUSD.s	sell	0.05	1942.88			2023.05.30 02:29:15	1942.29	0.00	0.00	2.95
2023.05.30 02:40:31	96531976	XAUUSD.s	buy	0.04	1942.42	1938.00		2023.05.30 03:05:41	1942.65	0.00	0.00	0.92
2023.05.30 07:08:28	96564091	XAUUSD.s	buy	0.04	1938.22	1934.00		2023.05.30 08:24:13	1933.82	0.00	0.00	-17.60
2023.05.30 07:51:26	96570875	XAUUSD.s	buy	0.02	1939.42			2023.05.30 10:58:44	1941.71	0.00	0.00	4.58
2023.05.30 07:52:31	96570966	XAUUSD.s	buy	0.02	1939.18			2023.05.30 08:24:23	1934.21	0.00	0.00	-9.94
2023.05.30 07:54:40	96571153	XAUUSD.s	buy	0.02	1939.03			2023.05.30 10:58:51	1941.48	0.00	0.00	4.90
2023.05.30 08:09:41	96573599	XAUUSD.s	buy	0.02	1938.01			2023.05.30 10:58:48	1941.71	0.00	0.00	7.40
2023.05.30 08:48:01	96587662	XAUUSD.s	buy	0.02	1933.07			2023.05.30 10:58:41	1941.91	0.00	0.00	17.68
2023.05.30 13:39:20	96688400	XAUUSD.s	sell	0.02	1954.63	1958.00		2023.05.30 14:33:26	1958.64	0.00	0.00	-8.02
2023.05.30 13:39:44	96688451	XAUUSD.s	sell	0.02	1954.69			2023.05.30 13:39:53	1955.13	0.00	0.00	-0.88
2023.05.30 13:53:05	96690268	XAUUSD.s	sell	0.02	1955.46	1958.00		2023.05.30 14:33:26	1958.64	0.00	0.00	-6.36
2023.05.30 13:56:50	96690665	XAUUSD.s	sell	0.01	1955.44	1958.00		2023.05.30 14:33:26	1958.54	0.00	0.00	-3.10
2023.05.30 13:57:28	96690743	XAUUSD.s	sell	0.01	1955.61	1958.00		2023.05.30 14:33:26	1958.54	0.00	0.00	-2.93
2023.05.30 14:15:50	96694416	XAUUSD.s	sell	0.02	1956.02	1958.00		2023.05.30 14:33:26	1958.64	0.00	0.00	-5.24
2023.05.30 14:35:20	96700180	XAUUSD.s	sell	0.1	1957.71			2023.05.31 16:48:04	1970.94	0.00	0.00	-132.30
2023.05.31 15:20:54	96929799	XAUUSD.s	sell	0.1	1962.56	1963.50		2023.05.31 15:50:14	1963.47	0.00	0.00	-9.10
2023.05.31 15:50:32	96937743	XAUUSD.s	sell	0.05	1962.68			2023.05.31 16:48:04	1971.02	0.00	0.00	-41.70
2023.05.31 16:59:15	96966391	XAUUSD.s	sell	0.2	1969.71			2023.05.31 17:10:50	1965.39	0.00	0.00	86.40
2023.05.31 17:11:06	96978770	XAUUSD.s	sell	0.2	1964.54			2023.05.31 18:27:02	1973.65	0.00	0.00	-182.20
2023.05.31 18:27:06	97004789	XAUUSD.s	buy	0.2	1973.37			2023.05.31 18:35:06	1971.82	0.00	0.00	-31.00
2023.05.31 18:35:10	97006457	XAUUSD.s	sell	0.2	1972.03	1969.00		2023.05.31 20:25:38	1965.46	0.00	0.00	131.40
2023.05.31 18:50:05	97008663	XAUUSD.s	sell	0.1	1971.80	1970.00		2023.05.31 20:25:42	1965.42	0.00	0.00	63.80
2023.05.31 20:29:43	97025921	XAUUSD.s	sell	0.1	1963.28			2023.05.31 20:41:26	1966.71	0.00	0.00	-34.30
2023.05.31 20:29:54	97026004	XAUUSD.s	sell	0.2	1963.57	1967.00		2023.05.31 20:39:56	1966.69	0.00	0.00	-62.40
2023.05.31 20:40:12	97028117	XAUUSD.s	sell	0.2	1965.76			2023.05.31 20:41:22	1966.79	0.00	0.00	-20.60
2023.05.31 20:42:19	97028728	XAUUSD.s	buy	0.3	1967.52	1965.00		2023.05.31 20:49:52	1967.48	0.00	0.00	-1.20
2023.05.31 20:49:55	97030212	XAUUSD.s	sell	0.3	1967.60			2023.05.31 20:50:05	1967.88	0.00	0.00	-8.40
2023.05.31 20:51:00	97030358	XAUUSD.s	sell	0.3	1967.60	1969.00		2023.05.31 22:11:53	1964.78	0.00	0.00	84.60
2023.05.31 22:16:23	97037272	XAUUSD.s	sell	0.3	1964.03	1966.00		2023.05.31 23:25:03	1963.21	0.00	0.00	24.60
2023.06.01 01:33:23	97043448	XAUUSD.s	sell	0.3	1964.68	1968.00		2023.06.01 01:41:48	1965.71	0.00	0.00	-30.90
2023.06.01 01:41:51	97043745	XAUUSD.s	buy	0.3	1965.72	1965.00		2023.06.01 02:01:14	1965.92	0.00	0.00	6.00
2023.06.01 02:01:20	97044411	XAUUSD.s	sell	0.3	1965.93	1970.00		2023.06.01 16:04:42	1969.95	0.00	0.00	-120.60
2023.06.01 14:49:05	97154138	XAUUSD.s	sell	0.1	1967.52	1970.00		2023.06.01 16:04:42	1969.95	0.00	0.00	-24.30
2023.06.01 16:04:57	97191288	XAUUSD.s	buy	0.3	1969.65	1968.00		2023.06.01 16:08:32	1969.35	0.00	0.00	-9.00
2023.06.01 16:08:36	97193228	XAUUSD.s	sell	0.3	1969.64	1971.00		2023.06.01 16:32:48	1971.02	0.00	0.00	-41.40
2023.06.01 16:08:43	97193271	XAUUSD.s	sell	0.3	1969.76	1971.00		2023.06.01 16:32:48	1971.11	0.00	0.00	-40.50
2023.06.01 16:33:04	97202339	XAUUSD.s	buy	0.3	1971.92	1970.00		2023.06.01 16:41:09	1972.44	0.00	0.00	15.60
2023.06.01 16:41:25	97206311	XAUUSD.s	sell	0.2	1971.62	1974.00		2023.06.01 16:46:55	1974.14	0.00	0.00	-50.40
2023.06.01 16:47:32	97208672	XAUUSD.s	sell	0.2	1972.67	1976.00		2023.06.01 17:00:01	1976.79	0.00	0.00	-82.40
2023.06.01 16:47:50	97208782	XAUUSD.s	sell	0.2	1972.35	1976.00		2023.06.01 17:00:01	1976.79	0.00	0.00	-88.80
2023.06.01 17:00:20	97216418	XAUUSD.s	sell	0.2	1975.42			2023.06.01 18:51:11	1982.61	0.00	0.00	-143.80
2023.06.01 17:01:32	97217917	XAUUSD.s	sell	0.2	1974.46	1976.00		2023.06.01 17:42:39	1976.10	0.00	0.00	-32.80
2023.06.01 19:39:04	97262599	XAUUSD.s	sell	0.2	1980.44	1981.00		2023.06.01 20:10:21	1978.29	0.00	0.00	43.00
2023.06.01 19:43:00	97263041	XAUUSD.s	sell	0.1	1979.46	1981.00		2023.06.01 20:10:24	1978.34	0.00	0.00	11.20
2023.06.01 20:15:23	97268673	XAUUSD.s	sell	0.3	1977.59	1980.00		2023.06.01 23:30:04	1977.64	0.00	0.00	-1.50
2023.06.01 23:34:22	97281006	XAUUSD.s	buy	0.2	1977.83			2023.06.02 01:18:29	1976.54	0.00	0.00	-25.80
2023.06.02 01:03:17	97282031	XAUUSD.s	buy	0.1	1977.23			2023.06.02 01:18:20	1976.75	0.00	0.00	-4.80
2023.06.02 01:18:35	97282272	XAUUSD.s	sell	0.2	1976.61			2023.06.02 01:45:03	1977.27	0.00	0.00	-13.20
2023.06.02 01:25:56	97282363	USDJPY.s	buy	0.1	138.746	138.746		2023.06.02 01:44:13	138.765	0.00	0.00	1.37
2023.06.02 01:37:42	97282583	USDJPY.s	buy	0.3	138.783	138.750		2023.06.02 01:42:05	138.748	0.00	0.00	-7.57
2023.06.02 01:45:13	97282744	XAUUSD.s	buy	0.2	1977.38			2023.06.02 01:53:06	1976.68	0.00	0.00	-14.00
2023.06.02 01:45:43	97282748	XAUUSD.s	buy	0.2	1977.39			2023.06.02 01:52:26	1976.63	0.00	0.00	-15.20
2023.06.02 01:53:14	97282867	XAUUSD.s	sell	0.2	1976.65			2023.06.02 05:09:54	1979.58	0.00	0.00	-58.60
2023.06.02 03:50:34	97286621	XAUUSD.s	sell	0.2	1975.48			2023.06.02 04:13:22	1975.57	0.00	0.00	-1.80
2023.06.02 04:13:52	97288395	XAUUSD.s	sell	0.1	1975.21			2023.06.02 04:37:56	1975.80	0.00	0.00	-5.90
2023.06.02 04:38:14	97290081	XAUUSD.s	sell	0.1	1975.71			2023.06.02 04:47:43	1977.19	0.00	0.00	-14.80
2023.06.05 01:05:27	99598693	XAUUSD.s	buy	0.3	1947.68			2023.06.05 01:06:37	1947.83	0.00	0.00	4.50
2023.06.05 01:07:44	99598859	XAUUSD.s	sell	0.3	1948.51			2023.06.05 01:11:53	1949.30	0.00	0.00	-23.70
2023.06.05 01:14:24	99599351	XAUUSD.s	sell	0.03	1949.60		1933.00	2023.06.05 03:33:03	1946.70	0.00	0.00	8.70
2023.06.05 01:17:23	99599558	XAUUSD.s	sell	0.03	1949.49		1933.00	2023.06.05 03:32:58	1946.68	0.00	0.00	8.43
2023.06.05 03:33:53	99607419	XAUUSD.s	buy	0.03	1946.50			2023.06.05 03:37:39	1945.74	0.00	0.00	-2.28
2023.06.05 03:38:02	99607743	XAUUSD.s	sell	0.03	1945.74			2023.06.05 09:25:55	1942.90	0.00	0.00	8.52
2023.06.05 03:38:08	99607756	XAUUSD.s	sell	0.03	1945.80			2023.06.05 09:26:02	1943.00	0.00	0.00	8.40
2023.06.05 03:38:15	99607789	XAUUSD.s	sell	0.03	1945.78			2023.06.05 09:25:59	1942.90	0.00	0.00	8.64
2023.06.05 09:28:01	99651513	XAUUSD.s	buy	0.06	1943.42			2023.06.05 09:32:42	1942.98	0.00	0.00	-2.64
2023.06.05 09:33:22	99652472	XAUUSD.s	sell	0.1	1943.27	1944.60		2023.06.05 12:39:49	1944.65	0.00	0.00	-13.80
2023.06.05 13:20:48	99699719	XAUUSD.s	sell	0.1	1943.42			2023.06.05 13:53:32	1943.33	0.00	0.00	0.90
2023.06.05 13:55:13	99704792	XAUUSD.s	buy	0.1	1943.59			2023.06.05 14:02:26	1943.52	0.00	0.00	-0.70
2023.06.05 14:08:27	99706515	XAUUSD.s	buy	0.1	1943.16			2023.06.05 14:11:06	1942.12	0.00	0.00	-10.40
2023.06.05 14:11:14	99707075	XAUUSD.s	sell	0.1	1942.20			2023.06.05 14:16:24	1942.18	0.00	0.00	0.20
2023.06.05 14:19:29	99708723	XAUUSD.s	buy	0.1	1941.62			2023.06.05 14:34:22	1939.08	0.00	0.00	-25.40
2023.06.05 14:40:40	99714956	XAUUSD.s	sell	0.01	1938.93			2023.06.05 14:41:08	1940.00	0.00	0.00	-1.07
2023.06.06 17:10:18	100015534	XAUUSD.s	sell	0.02	1960.01			2023.06.06 17:39:04	1959.92	0.00	0.00	0.18
2023.06.06 17:13:35	100016812	XAUUSD.s	sell	0.02	1959.78			2023.06.06 17:42:08	1959.56	0.00	0.00	0.44
2023.06.06 17:44:30	100026799	XAUUSD.s	sell	0.02	1957.38			2023.06.06 18:10:22	1960.78	0.00	0.00	-6.80
2023.06.06 17:45:03	100027224	XAUUSD.s	sell	0.02	1956.80			2023.06.06 18:10:18	1960.73	0.00	0.00	-7.86
2023.06.06 17:45:34	100027464	XAUUSD.s	sell	0.02	1956.98			2023.06.06 17:59:41	1959.92	0.00	0.00	-5.88
2023.06.06 19:10:05	100050008	XAUUSD.s	sell	0.02	1965.61			2023.06.06 23:53:04	1963.32	0.00	0.00	4.58
2023.06.06 19:10:12	100050046	XAUUSD.s	sell	0.02	1965.54			2023.06.06 23:53:08	1963.33	0.00	0.00	4.42
2023.06.06 19:45:14	100056899	XAUUSD.s	sell	0.02	1962.40			2023.06.06 23:53:18	1963.33	0.00	0.00	-1.86
2023.06.06 19:59:26	100059100	XAUUSD.s	sell	0.02	1963.69			2023.06.06 23:53:15	1963.33	0.00	0.00	0.72
2023.06.07 11:12:59	100149758	XAUUSD.s	buy	0.05	1959.14	1957.00		2023.06.07 12:02:45	1961.70	0.00	0.00	12.80
2023.06.07 12:04:52	100162581	XAUUSD.s	buy	0.05	1962.04	1961.00		2023.06.07 12:32:34	1963.86	0.00	0.00	9.10
2023.06.07 12:39:05	100171616	XAUUSD.s	buy	0.05	1962.42	1961.00		2023.06.07 12:52:40	1963.51	0.00	0.00	5.45
2023.06.07 12:53:08	100174903	XAUUSD.s	buy	0.05	1964.04	1962.00		2023.06.07 13:03:35	1965.56	0.00	0.00	7.60
2023.06.07 13:04:03	100178787	XAUUSD.s	sell	0.05	1966.06	1967.00		2023.06.07 13:04:57	1965.65	0.00	0.00	2.05
2023.06.07 13:23:23	100183323	XAUUSD.s	sell	0.05	1963.77	1965.50		2023.06.07 16:52:22	1965.65	0.00	0.00	-9.40
2023.06.07 14:30:17	100199855	XAUUSD.s	sell	0.05	1962.64	1963.70		2023.06.07 16:48:12	1963.69	0.00	0.00	-5.25
2023.06.07 16:53:44	100249893	XAUUSD.s	sell	0.05	1968.41			2023.06.07 16:58:44	1970.39	0.00	0.00	-9.90
2023.06.07 19:38:42	100329717	XAUUSD.s	buy	0.05	1941.27	1940.27		2023.06.07 20:29:28	1942.71	0.00	0.00	7.20
2023.06.07 19:48:12	100331995	XAUUSD.s	buy	0.05	1943.57			2023.06.07 20:29:37	1942.79	0.00	0.00	-3.90
2023.06.07 20:29:48	100338913	XAUUSD.s	sell	0.05	1942.91			2023.06.07 20:31:00	1944.70	0.00	0.00	-8.95
2023.06.07 20:31:04	100339174	XAUUSD.s	buy	0.05	1944.38			2023.06.07 21:26:24	1943.10	0.00	0.00	-6.40
2023.06.07 20:31:47	100339407	XAUUSD.s	buy	0.05	1943.95			2023.06.07 20:42:35	1944.67	0.00	0.00	3.60
2023.06.07 20:43:07	100341349	XAUUSD.s	buy	0.05	1945.50			2023.06.07 21:26:21	1943.21	0.00	0.00	-11.45
2023.06.07 22:18:54	100350557	XAUUSD.s	buy	0.05	1942.66			2023.06.07 22:21:36	1942.39	0.00	0.00	-1.35
2023.06.07 22:21:43	100350664	XAUUSD.s	sell	0.05	1942.40			2023.06.08 02:46:54	1944.28	0.00	0.00	-9.40
2023.06.07 22:22:22	100350697	XAUUSD.s	sell	0.05	1942.34			2023.06.08 02:46:54	1944.28	0.00	0.00	-9.70
2023.06.08 02:48:52	100360193	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:41	88.90	0.00	0.00	0.00
2023.06.08 02:48:56	100360203	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:43	88.90	0.00	0.00	0.00
2023.06.08 02:48:57	100360205	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:44	88.90	0.00	0.00	0.00
2023.06.08 02:48:59	100360208	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:46	88.90	0.00	0.00	0.00
2023.06.08 02:49:00	100360209	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:47	88.90	0.00	0.00	0.00
2023.06.08 02:49:02	100360211	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:48	88.90	0.00	0.00	0.00
2023.06.08 02:49:03	100360213	LTCUSD.s	buy	0.01	88.92			2023.06.08 02:52:40	88.90	0.00	0.00	0.00
2023.06.08 02:49:07	100360219	LTCUSD.s	buy	0.04	88.92			2023.06.08 02:52:50	88.90	0.00	0.00	0.00
2023.06.08 02:49:14	100360229	LTCUSD.s	buy	0.19	88.93			2023.06.08 03:07:08	88.56	0.00	0.00	-0.07
2023.06.08 02:52:54	100360565	LTCUSD.s	buy	0.11	88.99			2023.06.08 03:07:08	88.56	0.00	0.00	-0.05
2023.06.08 02:53:02	100360570	LTCUSD.s	buy	0.01	89.01			2023.06.08 03:07:56	88.51	0.00	0.00	-0.01
2023.06.08 02:53:04	100360571	LTCUSD.s	buy	0.01	88.99			2023.06.08 03:55:51	89.11	0.00	0.00	0.00
2023.06.08 14:01:28	100440214	XAUUSD.s	sell	0.05	1946.74			2023.06.08 14:11:19	1945.58	0.00	0.00	5.80
2023.06.08 14:11:35	100442119	XAUUSD.s	sell	0.05	1945.25			2023.06.08 14:14:09	1946.18	0.00	0.00	-4.65
2023.06.08 14:16:58	100442990	XAUUSD.s	buy	0.05	1945.59	1944.79		2023.06.08 14:19:07	1945.73	0.00	0.00	0.70
2023.06.08 14:19:18	100443259	XAUUSD.s	sell	0.05	1945.83			2023.06.08 14:23:58	1945.80	0.00	0.00	0.15
2023.06.08 14:28:16	100444520	XAUUSD.s	buy	0.02	1946.25	1944.00	1957.00	2023.06.08 15:41:18	1957.05	0.00	0.00	21.60
2023.06.08 15:41:18	100445065	XAUUSD.s	sell	0.04	1957.05	1961.50		2023.06.08 16:31:08	1961.53	0.00	0.00	-17.92
2023.06.08 15:52:23	100481783	XAUUSD.s	sell	0.04	1956.03	1957.00		2023.06.08 15:56:03	1957.03	0.00	0.00	-4.00
2023.06.08 15:58:14	100486038	XAUUSD.s	sell	0.04	1958.64	1961.50		2023.06.08 16:31:08	1961.53	0.00	0.00	-11.56
2023.06.08 16:31:49	100501444	XAUUSD.s	sell	0.04	1961.51			2023.06.08 16:36:05	1963.96	0.00	0.00	-9.80
2023.06.09 02:00:13	100578183	LTCUSD.s	buy	0.3	88.62			2023.06.09 03:07:10	88.16	0.00	0.00	-0.14
2023.06.09 02:00:16	100578184	LTCUSD.s	buy	0.3	88.62			2023.06.09 03:08:05	88.09	0.00	0.00	-0.16
2023.07.24 09:47:31	112295450	USDJPY.s	sell	1.5	141.496	141.374	140.484	2023.07.24 10:06:42	141.374	0.00	0.00	129.44
2023.07.24 09:56:46	112297566	USDJPY.s	sell	0.1	141.488	142.034	140.642	2023.07.24 11:45:46	141.463	0.00	0.00	1.77
2023.07.24 10:09:49	112304086	USDJPY.s	sell	0.1	141.418	141.956	140.642	2023.07.24 14:40:52	140.906	0.00	0.00	36.34
2023.07.24 10:16:36	112307868	USDJPY.s	sell	0.1	141.306	141.806		2023.07.24 14:40:51	140.907	0.00	0.00	28.32
2023.07.24 10:25:46	112311954	EURJPY.s	sell	0.1	157.237	156.792		2023.07.24 10:33:01	156.799	0.00	0.00	30.98
2023.07.24 10:29:51	112314513	AUDCAD.s	sell	0.25	0.88928	0.88893		2023.07.24 10:35:18	0.88894	0.00	0.00	6.44
2023.07.24 10:30:14	112315494	AUDCAD.s	sell	1	0.88905	0.88877		2023.07.24 10:33:07	0.88878	0.00	0.00	20.44
2023.07.24 10:33:25	112310960	USDJPY.s	sell	0.1	141.382			2023.07.24 14:40:49	140.906	0.00	0.00	33.78
2023.07.24 10:46:00	112323689	AUDCAD.s	sell	0.25	0.88911	0.88978		2023.07.24 11:26:30	0.88978	0.00	0.00	-12.69
2023.07.24 10:46:02	112323697	AUDCAD.s	sell	0.25	0.88911	0.88933		2023.07.24 11:45:50	0.88902	0.00	0.00	1.70
2023.07.24 10:46:13	112323753	AUDCAD.s	sell	0.25	0.88913	0.88979	0.88880	2023.07.24 11:26:30	0.88979	0.00	0.00	-12.50
2023.07.24 10:46:24	112323808	AUDCAD.s	sell	0.25	0.88917	0.88980	0.88880	2023.07.24 11:26:31	0.88980	0.00	0.00	-11.93
2023.07.24 10:46:26	112323818	AUDCAD.s	sell	0.25	0.88919	0.88980	0.88880	2023.07.24 11:26:31	0.88980	0.00	0.00	-11.56
2023.07.24 10:47:12	112324042	AUDCAD.s	sell	1	0.88912	0.88980	0.88880	2023.07.24 11:26:31	0.88980	0.00	0.00	-51.53
2023.07.24 11:38:58	112343295	AUDCAD.s	sell	1	0.88904			2023.07.24 11:44:02	0.88909	0.00	0.00	-3.79
2023.07.24 11:39:00	112343318	AUDCAD.s	sell	1	0.88903	0.88991		2023.07.24 11:44:00	0.88907	0.00	0.00	-3.03
2023.07.24 11:39:06	112343373	AUDCAD.s	sell	1	0.88903			2023.07.24 11:43:58	0.88914	0.00	0.00	-8.33
2023.07.24 11:45:09	112346070	USDJPY.s	sell	1	141.425	141.421		2023.07.24 13:19:09	141.178	0.00	0.00	174.96
2023.07.24 12:33:03	112366686	NZDJPY.s	buy	0.1	87.686	87.519		2023.07.24 12:39:09	87.701	0.00	0.00	1.06
2023.07.24 13:19:17	112377658	USDJPY.s	sell	0.5	141.168	141.415		2023.07.24 14:40:48	140.906	0.00	0.00	92.97
2023.07.24 14:16:44	112392088	EURCAD.s	buy	0.05	1.46439	1.46271		2023.07.24 14:46:18	1.46422	0.00	0.00	-0.64
2023.07.24 14:18:08	112392363	EURGBP.s	sell	0.05	0.86415	0.86575	0.86260	2023.07.24 14:46:13	0.86383	0.00	0.00	2.06
2023.07.24 14:18:13	112392382	EURGBP.s	sell	0.05	0.86412	0.86579	0.86260	2023.07.24 14:46:15	0.86383	0.00	0.00	1.86
2023.07.24 14:18:20	112392402	EURGBP.s	sell	0.05	0.86413	0.86574		2023.07.24 14:46:16	0.86383	0.00	0.00	1.93
2023.07.24 14:18:22	112392408	EURGBP.s	sell	0.05	0.86414	0.86574		2023.07.24 14:46:17	0.86383	0.00	0.00	1.99
2023.07.24 20:26:52	112530583	EURCHF.s	sell	0.05	0.96140	0.96270	0.96037	2023.07.25 08:36:27	0.96270	0.00	0.00	-7.48
2023.07.24 20:26:53	112530585	EURCHF.s	sell	0.05	0.96140	0.96270		2023.07.25 08:36:27	0.96270	0.00	0.00	-7.48
2023.07.24 20:26:54	112530586	EURCHF.s	sell	0.05	0.96140	0.96270		2023.07.25 08:36:27	0.96270	0.00	0.00	-7.48
2023.07.24 20:28:07	112530673	EURCHF.s	sell	0.1	0.96142	0.96270	0.96037	2023.07.25 08:36:27	0.96270	0.00	0.00	-14.73
2023.07.24 20:32:54	112531352	EURCHF.s	sell	0.2	0.96159	0.96269	0.96038	2023.07.25 04:23:33	0.96269	0.00	0.00	-25.31
2023.07.24 23:21:03	112553354	EURCHF.s	sell	0.25	0.96172	0.96270	0.96042	2023.07.25 08:36:27	0.96270	0.00	0.00	-28.19
2023.07.24 23:27:05	112553618	EURCHF.s	sell	0.25	0.96217	0.96271		2023.07.25 08:37:03	0.96271	0.00	0.00	-15.53
2023.07.24 23:27:09	112553622	EURCHF.s	sell	0.25	0.96215	0.96273		2023.07.25 08:37:11	0.96273	0.00	0.00	-16.69
2023.07.25 02:16:28	112558289	USDJPY.s	sell	0.25	141.566			2023.07.25 02:16:33	141.581	0.00	0.00	-2.65
2023.07.25 02:19:53	112558394	EURNZD.s	buy	0.25	1.78309	1.78342	1.79374	2023.07.25 04:28:36	1.78339	0.00	0.00	4.66
2023.07.25 02:57:14	112560651	EURGBP.s	sell	0.25	0.86339	0.86570	0.86130	2023.07.25 10:54:31	0.86130	0.00	0.00	67.20
2023.07.25 12:15:10	112772444	CADCHF.s	buy	0.1	0.65946			2023.07.25 12:15:21	0.65929	0.00	0.00	-1.96
2023.07.25 12:17:24	112773273	GBPCAD.s	sell	0.1	1.69140			2023.07.25 12:17:35	1.69168	0.00	0.00	-2.13
2023.07.25 12:17:46	112773440	XAUUSD.s	sell	0.1	1962.71	1961.01		2023.07.25 13:39:09	1961.01	0.00	0.00	17.00
2023.07.25 12:19:41	112773993	USDCHF.s	buy	0.1	0.86819	0.86856		2023.07.25 12:35:57	0.86856	0.00	0.00	4.26
2023.07.25 12:21:18	112774414	GBPNZD.s	buy	0.1	2.06626	2.06779		2023.07.25 12:35:03	2.06775	0.00	0.00	9.25
2023.07.25 12:21:19	112774417	GBPNZD.s	buy	0.1	2.06619	2.06776		2023.07.25 12:35:03	2.06775	0.00	0.00	9.68
2023.07.25 12:21:27	112774439	GBPNZD.s	buy	0.1	2.06623	2.06772		2023.07.25 12:35:15	2.06767	0.00	0.00	8.94
2023.07.25 12:33:04	112776177	XAUUSD.s	sell	0.1	1962.82	1955.89		2023.07.25 14:12:22	1955.89	0.00	0.00	69.30
2023.07.25 13:39:48	112790940	AUDCAD.s	buy	0.1	0.89170	0.89308		2023.07.25 15:59:20	0.89307	0.00	0.00	10.39
2023.07.25 13:40:17	112790995	AUDCAD.s	buy	0.3	0.89174	0.88943		2023.07.25 15:41:26	0.89222	0.00	0.00	10.92
2023.07.25 15:11:24	112840787	XAUUSD.s	sell	0.1	1960.77	1957.26		2023.07.25 15:36:35	1957.26	0.00	0.00	35.10
2023.07.25 15:32:21	112848820	EURAUD.s	buy	0.05	1.63380	1.62243	1.63095	2023.07.25 23:14:13	1.62783	0.00	0.00	-20.26
2023.07.25 15:35:06	112850720	EURCAD.s	sell	0.1	1.45597			2023.07.25 16:14:37	1.45664	0.00	0.00	-5.07
2023.07.25 15:35:07	112850733	EURCAD.s	sell	0.1	1.45598			2023.07.25 16:14:38	1.45669	0.00	0.00	-5.38
2023.07.25 15:35:08	112850752	EURCAD.s	sell	0.1	1.45592			2023.07.25 16:14:40	1.45670	0.00	0.00	-5.91
2023.07.25 15:35:09	112850764	EURCAD.s	sell	0.1	1.45593			2023.07.25 16:14:41	1.45680	0.00	0.00	-6.59
2023.07.25 15:36:50	112851928	XAUUSD.s	sell	0.05	1957.02	1961.08		2023.07.25 17:00:20	1954.54	0.00	0.00	12.40
2023.07.25 15:38:21	112852726	EURAUD.s	buy	0.05	1.63234		1.63139	2023.07.25 23:14:15	1.62781	0.00	0.00	-15.38
2023.07.25 15:54:44	112857554	EURCAD.s	sell	0.1	1.45749			2023.07.25 16:14:55	1.45673	0.00	0.00	5.76
2023.07.25 15:57:50	112858689	XAUUSD.s	sell	0.05	1959.75	1957.99		2023.07.25 16:02:36	1957.76	0.00	0.00	9.95
2023.07.25 15:58:04	112858827	EURCAD.s	sell	0.05	1.45710			2023.07.25 16:14:51	1.45679	0.00	0.00	1.17
2023.07.25 15:58:20	112858952	EURCAD.s	sell	0.05	1.45712			2023.07.25 16:14:49	1.45684	0.00	0.00	1.06
2023.07.25 15:58:43	112859108	EURAUD.s	buy	0.05	1.63121	1.63195		2023.07.25 16:27:28	1.63191	0.00	0.00	2.36
2023.07.25 16:01:03	112860321	EURAUD.s	buy	0.2	1.63193	1.63120		2023.07.25 16:30:10	1.63113	0.00	0.00	-10.81
2023.07.25 16:05:57	112864239	EURCAD.s	sell	0.1	1.45749			2023.07.25 16:15:08	1.45666	0.00	0.00	6.29
2023.07.25 16:07:41	112865257	XAUUSD.s	sell	0.1	1957.97	1957.91		2023.07.25 16:17:20	1957.91	0.00	0.00	0.60
2023.07.25 16:07:43	112865260	XAUUSD.s	sell	0.1	1957.94	1957.92		2023.07.25 16:17:20	1957.92	0.00	0.00	0.20
2023.07.25 16:08:39	112865514	EURCAD.s	sell	0.05	1.45788			2023.07.25 16:15:05	1.45666	0.00	0.00	4.62
2023.07.25 16:08:41	112865529	EURCAD.s	sell	0.05	1.45790			2023.07.25 16:15:03	1.45650	0.00	0.00	5.30
2023.07.25 16:08:59	112865635	XAUUSD.s	sell	0.15	1958.33	1961.07		2023.07.25 17:00:15	1954.22	0.00	0.00	61.65
2023.07.25 16:11:05	112866215	XAUUSD.s	sell	0.05	1958.21	1958.11		2023.07.25 16:23:41	1958.11	0.00	0.00	0.50
2023.07.25 16:17:51	112869011	XAUUSD.s	sell	0.15	1957.41	1960.85		2023.07.25 17:00:17	1954.27	0.00	0.00	47.10
2023.07.25 16:33:38	112873715	EURAUD.s	buy	0.15	1.63063		1.63088	2023.07.25 23:14:16	1.62780	0.00	0.00	-28.82
2023.07.25 16:37:50	112875780	XAUUSD.s	sell	0.1	1960.35	1961.05		2023.07.25 16:56:08	1956.92	0.00	0.00	34.30
2023.07.25 16:38:11	112875886	XAUUSD.s	sell	0.1	1960.17	1961.06		2023.07.25 16:56:10	1956.94	0.00	0.00	32.30
2023.07.25 16:40:39	112876793	XAUUSD.s	sell	0.1	1960.44	1961.07		2023.07.25 16:56:11	1957.04	0.00	0.00	34.00
2023.07.25 16:41:23	112876984	EURAUD.s	buy	0.05	1.62942			2023.07.25 17:00:13	1.63067	0.00	0.00	4.23
2023.07.25 16:58:52	112884881	XAUUSD.s	sell	0.1	1955.95	1958.98		2023.07.25 17:00:11	1953.89	0.00	0.00	20.60
